^PLATFORM = GPL5
!Platform_title = Dmel.testis.1.0
!Platform_geo_accession = GPL5
!Platform_status = Public on Oct 08 2000
!Platform_submission_date = Oct 03 2000
!Platform_last_update_date = Oct 28 2005
!Platform_technology = spotted DNA/cDNA
!Platform_distribution = non-commercial
!Platform_organism = Drosophila melanogaster
!Platform_taxid = 7227
!Platform_description = The array was assembled using 1,681 testes ESTs, representing 1,527 Drosophila melanogaster EST sequences and 144 anonymous clones from the bs collection (CLONE_ID).
!Platform_description = An aliquot of the same DNA preparation used in the sequencing reactions (GB_ACC), diluted 2/50 in TE, provided material for the PCRs.
!Platform_description = Inserts were PCR amplified (1X PCR buffer [Life Technologies], 1.5 mM MgCl2, 0.2 mM dNTPs, 1 µM T7 22-mer primer, 1 µM T3 20-mer primer, 2 µl of plasmid DNA dilution [approximately 10 ng], 0.035 U/µl recombinant Taq DNA polymerase [Life Technologies], in a volume of 100 µl, cycled 94C 2 min, 30X[94 C 0.5 min, 55 C 0.5 min, 2.5 min 72 C], 10 min 72 C in a PTC-225 DNA Engine Tetrad [MJ Research]), and successful amplification was confirmed by agarose gel electrophoresis (PCR-QC:  passed = product present, failed = no product).
!Platform_description = Samples of approximately 5 nl of 250 µg/ml DNA, in 0.1 N NaOH were printed in 300 µm spots in subarrays (SUB-ARRAY) of 12 x 12 clones (ROW and COLUMN indicated) at 665 µm spacing on Supercharge nytran membranes (Schleicher & Schuell) using a GMS 417 arrayer (Genetic Microsystems).
!Platform_description = Subarrays were printed in duplicate (DUPLICATE a or b).
!Platform_description = Printing was validated (SPOT_QC) by hybridization of one array with the short vector sequence common to all amplicons (pBluescript SK, 626-791 bp).
!Platform_description = SPOT_QC values are hybridization intensity.  BEST-HIT and associated E value for ESTs aligned with the nr database are given.
!Platform_description = Keywords = germline sex testis, membrane, filter
!Platform_pubmed_id = 11116097
!Platform_contributor = B,,Oliver
!Platform_contributor = J,,Andrews
!Platform_contributor = G,G,Bouffard
!Platform_contributor = C,,Cheadle
!Platform_contributor = J,,Lu
!Platform_contributor = K,G,Becker
!Platform_contact_name = Brian,,Oliver
!Platform_contact_email = briano@helix.nih.gov
!Platform_contact_phone = 301-496-5495
!Platform_contact_laboratory = Developmental Genomics
!Platform_contact_department = LCDB
!Platform_contact_institute = NIDDK, NIH
!Platform_contact_address = 50 South Drive
!Platform_contact_city = Bethesda
!Platform_contact_state = MD
!Platform_contact_zip/postal_code = 20892
!Platform_contact_country = USA
!Platform_sample_id = GSM3
!Platform_sample_id = GSM4
!Platform_sample_id = GSM5
!Platform_sample_id = GSM6
!Platform_sample_id = GSM7
!Platform_sample_id = GSM8
!Platform_sample_id = GSM9
!Platform_sample_id = GSM10
!Platform_series_id = GSE462
!Platform_data_row_count = 3456
#ID = 
#GB_ACC = GenBank accession number LINK_PRE:"http://www.ncbi.nlm.nih.gov/nuccore/?term="
#BSCC_ID = bs collection clone identifier
#CLONE_ID = Flybase identifier LINK_PRE:"http://flybase.bio.indiana.edu/.bin/fbidq.html?"
#SUB-ARRAY = sub-array number
#DUPLICATE = dupilcate number
#ROW = row number
#COLUMN = column number
#PCR_QC = PCR quality control
#SPOT_ID = spot identifier
#BEST_HIT = BLAST best hit against nr database
#E_VAL = E value of best hit
#SPOT_QC = spot quality control
!platform_table_begin
ID	GB_ACC	BSCC_ID	CLONE_ID	SUB-ARRAY	DUPLICATE	ROW	COLUMN	PCR_QC	SPOT_ID	BEST_HIT	E_VAL	SPOT_QC
149	AI945064	bs08e10	FBgn0011573	2	a	1	5	passed		gi|487643 (L32839) cell division cycle 37 protein [Drosophila melanogaster]	3.00E-48	48892
150	AI945119	bs09b12	FBgn0045359	2	a	1	6	passed				65725
151	BE662027	bs09h01	FBgn0052591	2	a	1	7	passed				39310
152	AI945241	bs10e11	FBgn0051874	2	a	1	8	passed		gi|4503717|ref|NP_000134.1|PFH| fumarate hydratase >gi|68293|pir||UFHUM fumarate hydratase (EC4.2.1.2) precursor, mitochondrial - human (fragment)>gi|182794 (M15502) fumarase precursor (EC 4.2.1.2)[Homo sapiens]	1.00E-20	39860
153	AI945441	bs12h09	FBgn0030329	2	a	1	9	passed		gi|266743|sp|P29828|PDI_MEDSA PROTEIN DISULFIDE ISOMERASE PRECURSOR (PDI) >gi|68467|pir||ISAASSprotein disulfide-isomerase (EC 5.3.4.1) precursor(clone L1) - alfalfa >gi|19654|emb|CAA77575| (Z11499)protein disulfide isomerase [Medicago sativa]	7.00E-19	60941
154		bs13c09		2	a	1	10	passed	clone bs13c09			48393
155	AI945506	bs13f06	FBgn0039958	2	a	1	11	passed				25707
156	AI945540	bs14a07	FBgn0045309	2	a	1	12	passed				16358
157	AI944671	bs04a07	FBgn0051169	2	a	2	1	passed				22787
158	AI944711	bs04e05	FBgn0050015	2	a	2	2	passed				33573
159	AI944763	bs05b12	FBgn0031462	2	a	2	3	passed		gi|4033430|sp|O62619|KPYK_DROME PYRUVATE KINASE (PK) >gi|3108349 (AF061507) pyruvate kinase[Drosophila melanogaster] >gi|3128475 (AF062478)pyruvate kinase [Drosophila melanogaster]	4.00E-30	34835
160	BE662014	bs05h05	FBgn0034105	2	a	2	4	passed				45609
161	AI945061	bs08e07	FBgn0001092	2	a	2	5	passed		gi|120640|sp|P07486|G3P1_DROME GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE I (GAPDH I)>gi|84976|pir||A22366 glyceraldehyde-3-phosphatedehydrogenase (EC 1.2.1.12) 1 - fruit fly (Drosophilamelanogaster) >gi|157476 (M11254)glyceraldehyde-3-phosphate dehydrogenase (Gadph-1)protein (EC 1.2.1.12) [Drosophila melanogaster]	3.00E-56	47187
162	AI945107	bs09a11	FBgn0050334	2	a	2	6	passed				43659
163	AI945165	bs09f12	FBgn0010551	2	a	2	7	passed		gi|6005854|ref|NP_009204.1|PREA| B-cell associated protein >gi|1922935 (U47924) B-cell receptorassociated protein [Homo sapiens] >gi|2289906 (AC002397)BAP [Mus musculus] >gi|5020253|gb|AAD38042.1|AF150962_1(AF150962) repressor of estrogen receptor activity [Homosapiens] >gi|6563274|gb|AAF17231.1|AF126021_1 (AF126021)B-cell receptor-associated protein BAP37 [Homo sapiens]	9.00E-29	49746
164	AI945237	bs10e07	FBgn0028701	2	a	2	8	passed				45854
165	AI945438	bs12h06	FBgn0035128	2	a	2	9	passed		gi|5689561|dbj|BAA83064.1| (AB029035) KIAA1112 protein [Homo sapiens]	4.00E-09	53442
166	AI945470	bs13c05	FBgn0031585	2	a	2	10	passed		gi|5734599|dbj|BAA83375.1| (AB016823) APC-binding protein EB1 [Homo sapiens]	1.00E-19	65073
167	AI945504	bs13f04	FBgn0033031	2	a	2	11	passed		gi|3880169|emb|CAA90944.1| (Z54216) T24H10.4 [Caenorhabditis elegans]	1.00E-10	56543
168	BE662036	bs14a02	FBgn0030457	2	a	2	12	passed				25786
169	AI944669	bs04a05	FBgn0037057	2	a	3	1	passed		gi|3947447|emb|CAA22133.1| (AL033535) predicted using Genefinder; cDNA EST yk268h6.5 comesfrom this gene; cDNA EST yk465f2.5 comes from this gene;cDNA EST yk393g7.5 comes from this gene; cDNA ESTEMBL:M88999 comes from this gene; cDNA EST yk264b4.5c... >gi|3947542|emb|CAA88951.1| (Z49127) predictedusing Genefinder; cDNA EST yk268h6.5 comes from thisgene; cDNA EST yk465f2.5 comes from this gene; cDNA ESTyk393g7.5 comes from this gene; cDNA EST EMBL:M88999comes from this gene; cDNA EST yk264b4.5 com...	3.00E-30	24957
170	AI944709	bs04e01	FBgn0031265	2	a	3	2	passed		gi|1086757 (U41037) coded for by C. elegans cDNA yk41a1.3; coded for by C.elegans cDNA yk128e3.3; coded for by C. elegans cDNAyk37c8.3; coded for by C. elegans cDNA CEESB01F; codedfor by C. elegans cDNA CEESG45F; coded for by C. eleganscDNA CEESG45...	1.00E-21	41192
171	AI944756	bs05b05	FBgn0045408	2	a	3	3	passed				33526
172	AI944820	bs05g11	FBgn0033916	2	a	3	4	passed		gi|5730108|ref|NP_006667.1|PUSP20| ubiquitin specific protease 20 >gi|4589650|dbj|BAA76847.1|(AB023220) KIAA1003 protein [Homo sapiens]	8.00E-41	28583
173	AI945058	bs08e04	FBgn0046077	2	a	3	5	passed		gi|3881608|emb|CAA87047.1| (Z46934) similarity with acetate utilisation protein (Swiss Protaccession number P15937); cDNA EST EMBL:M89046 comesfrom this gene; cDNA EST yk191e9.3 comes from this gene;cDNA EST yk191e9.5 comes from this gene; cDNA EST ...	2.00E-12	38794
174	AI945097	bs08h10	FBgn0052643	2	a	3	6	passed				47971
175	AI945159	bs09f06	FBgn0037530	2	a	3	7	passed				65034
176	AI945228	bs10d09	FBgn0032883	2	a	3	8	passed				53236
177	AI945436	bs12h03	FBgn0042094	2	a	3	9	passed		gi|4757736|ref|NP_004294.1|PAK3| adenylate kinase 3 >gi|125157|sp|P27144|KAD3_HUMAN GTP:AMPPHOSPHOTRANSFERASE MITOCHONDRIAL (AK3)>gi|1070480|pir||KIHUA3nucleoside-triphosphate-a-denylate kinase (EC 2.7.4.10)3 - human >gi|28577|emb|CAA43088| (X60673)nucleoside-triphosphate-a-denylate  kinase [Homosapiens]	1.00E-37	82854
178	AI945468	bs13c03	FBgn0029659	2	a	3	10	passed				50009
179	AI945498	bs13e10	FBgn0045315	2	a	3	11	passed				77983
180	AI945534	bs13h10	FBgn0038515	2	a	3	12	passed		gi|6320947|ref|NP_011026.1|UBC6| ubiquitin-conjugating enzyme; Ubc6p >gi|464983|sp|P33296|UBC6_YEASTUBIQUITIN-CONJUGATING ENZYME E2-28.4 KD(UBIQUITIN-PROTEIN LIGASE) (UBIQUITIN CARRIER PROTEIN)>gi|480374|pir||S36769 ubiquitin-protein ligase (EC6.3.2.19) UBC6 - yeast (Saccharomyces cerevisiae)>gi|397581|emb|CAA51706| (X73234) ubiquitin conjugatingenzyme [Saccharomyces cerevisiae] >gi|603338 (U18839)Ubc6p: ubiquitin-conjugating enzyme; YER100W[Saccharomyces cerevisiae] >gi|450073|prf||1920365Aubiquitin conjugating enzyme [Saccharomyces cerevisiae]	5.00E-44	41606
181	AI944666	bs04a02	FBgn0000150	2	a	4	1	passed		gi|127980|sp|P08879|NDKA_DROME NUCLEOSIDE DIPHOSPHATE KINASE (NDK) (NDP KINASE) (ABNORMAL WINGDISCS PROTEIN) (KILLER-OF-PRUNE PROTEIN)>gi|84896|pir||S01908 awd protein - fruit fly(Drosophila melanogaster) >gi|515218|pdb|1NDL|ADrosophila melanogaster >gi|515219|pdb|1NDL|B Drosophilamelanogaster >gi|515220|pdb|1NDL|C Drosophilamelanogaster >gi|1065372|pdb|1NSQ|A Drosophilamelanogaster >gi|1065373|pdb|1NSQ|B Drosophilamelanogaster >gi|1065374|pdb|1NSQ|C Drosophilamelanogaster >gi|7635|emb|CAA31500| (X13107) put. awdprotein [Drosophila melanogaster]	1.00E-86	44071
182	AI944702	bs04d06	FBgn0039071	2	a	4	2	passed		gi|4156204 (AC006144) glutamate dehydrogenase 2 precursor [Homo sapiens]	9.00E-38	44467
183	AI944753	bs05b02	FBgn0000579	2	a	4	3	passed		gi|119351|sp|P15007|ENO_DROME ENOLASE (2-PHOSPHOGLYCERATE DEHYDRATASE) (2-PHOSPHO-D-GLYCERATEHYDRO-LYASE) >gi|84950|pir||S07586 phosphopyruvatehydratase (EC 4.2.1.11) - fruit fly (Drosophilamelanogaster) >gi|7946|emb|CAA34895| (X17034) enolase(AA 1-433) [Drosophila melanogaster]	2.00E-53	43178
184	AI944816	bs05g07	FBgn0038400	2	a	4	4	passed				67080
185		bs08e01		2	a	4	5	passed	clone bs08e01			34572
186	AI945094	bs08h07	FBgn0028741	2	a	4	6	passed		gi|4200304|emb|CAA22949| (AL035311) 1-evidence=predicted by content; 1-method=genefinder;084;1-method_score=133.73; 1-evidence_end;2-evidence=predicted by match;2-match_accession=SWISS-PROT:P34756;2-match_description=PROBABLE PHOSPHATIDYLINOSITOL-4...	3.00E-73	34841
187	AI945155	bs09f01	FBgn0031784	2	a	4	7	passed		gi|404634 (U01840) serine/threonine kinase [Mus musculus]	3.00E-19	22733
188	AI945225	bs10d06	FBgn0036918	2	a	4	8	passed		gi|1730035|sp|Q03958|KE2_MOUSE PROTEIN KE2 >gi|2137410|pir||I53651 hydrophilic protein - mouse>gi|198574 (M65255) hydrophilic protein [Mus musculus]>gi|198576 (M65256) hydrophilic protein [Mus musculus]>gi|3811379 (AF100956) KE2 [Mus musculus] >gi|4050102(AF110520) KE2 [Mus musculus]	8.00E-17	25144
189	AI945435	bs12h01	FBgn0002719	2	a	4	9	passed				60039
190	AI945466	bs13c01	FBgn0030883	2	a	4	10	passed		gi|1049369 (U39648) T13C5.6 gene product [Caenorhabditis elegans]	2.00E-26	50529
191	AI945496	bs13e08	FBgn0045825	2	a	4	11	passed				52478
192	AI945532	bs13h08	FBgn0030614	2	a	4	12	passed				31466
193	AI944558	bs03h05	FBgn0032773	2	a	5	1	passed				34780
194	AI944700	bs04d04	FBgn0053319	2	a	5	2	passed		gi|2792291 (AF038583) QKR58E-3 [Drosophila melanogaster]	2.00E-10	40584
195	AI944748	bs05a08	FBgn0037519	2	a	5	3	passed				34016
196	AI944813	bs05g04	FBgn0045400	2	a	5	4	failed				53817
197	AI945051	bs08d07	FBgn0032474	2	a	5	5	passed				31063
198	AI945089	bs08h02	FBgn0038334	2	a	5	6	passed				30352
199	AI945153	bs09e11	FBgn0027338	2	a	5	7	passed		gi|5002371|gb|AAD37442.1|AF152928_1 (AF152928) karyopherin alpha 3 [Drosophila melanogaster]	5.00E-38	18463
200	AI945221	bs10d02	FBgn0031251	2	a	5	8	passed				19105
201	AI945433	bs12g11	FBgn0016122	2	a	5	9	passed		gi|1405882|emb|CAA65632| (X96913) metallopeptidase [Drosophila melanogaster]	3.00E-95	32149
202	AI945461	bs13b08	FBgn0033900	2	a	5	10	passed		gi|1711625|sp|P49589|SYC_HUMAN CYSTEINYL-TRNA SYNTHETASE (CYSTEINE-T-RNA LIGASE) (CYSRS)	5.00E-17	42745
203	AI945493	bs13e05	FBgn0037995	2	a	5	11	passed		gi|3879009|emb|CAB03230.1| (Z81107) Similarity to Human adenosine kinase (SW:P55263); cDNA ESTEMBL:Z14851 comes from this gene; cDNA EST EMBL:M89406comes from this gene; cDNA EST EMBL:M89090 comes fromthis gene; cDNA EST EMBL:M89195 comes from this ...	3.00E-22	57110
204	AI945530	bs13h06	FBgn0031751	2	a	5	12	passed				36068
205	AI944553	bs03g12	FBgn0017457	2	a	6	1	passed		gi|2842732|sp|Q94535|U2AG_DROME SPLICING FACTOR U2AF 38 KD SUBUNIT (U2 AUXILIARY FACTOR 38 KDSUBUNIT) (U2 SNRNP AUXILIARY FACTOR SMALL SUBUNIT)>gi|1621615 (U67066) U2 snRNP auxiliary factor[Drosophila melanogaster]	1.00E-28	22574
206	AI944697	bs04d01	FBgn0036239	2	a	6	2	passed		gi|6016012|gb|AAF01500.1|L46722_1 (L46722) BTG1 binding factor 1 [Homo sapiens]	2.00E-69	24364
207	AI944563	bs04h11	FBgn0035226	2	a	6	3	passed		gi|4210726|emb|CAA10709| (AJ132583) puromycin sensitive aminopeptidase [Homo sapiens]	1.00E-75	19692
208	AI944807	bs05f10	FBgn0045402	2	a	6	4	passed				33358
209	AI945046	bs08d02	FBgn0032619	2	a	6	5	passed				17275
210	AI945086	bs08g11	FBgn0000559	2	a	6	6	passed		gi|119170|sp|P13060|EF2_DROME ELONGATION FACTOR 2 (EF-2) >gi|84947|pir||S05988 translationelongation factor eEF-2 - fruit fly (Drosophilamelanogaster) >gi|7919|emb|CAA33804| (X15805)translation elongation factor 2 (AA 1-844) [Drosophilamelanogaster]	8.00E-67	22086
211	AI945150	bs09e08	FBgn0045353	2	a	6	7	passed				22471
212	AI945216	bs10c08	FBgn0035519	2	a	6	8	passed		gi|4337103|gb|AAD18079.1|AAD18079 (AF129756) BAT5 [Homo sapiens]	2.00E-30	25822
213	AI945429	bs12g07	FBgn0035709	2	a	6	9	passed		gi|1352434|sp|P48598|IF4E_DROME EUKARYOTIC TRANSLATION INITIATION FACTOR 4E (EIF-4E) (EIF4E) (MRNACAP-BINDING PROTEIN) (EIF-4F 25 KD SUBUNIT)>gi|1362633|pir||S55936 translation initiation factoreIF-4E - fruit fly (Drosophila melanogaster) >gi|565636(U16139) translation initiation factor [Drosophilamelanogaster] >gi|1322285 (U54469) eukaryotic initiationfactor 4E-I [Drosophila melanogaster] >gi|1888503(U63033) eukaryotic initiation factor eIF-4E1[Drosophila melanogaster] >gi|1096151|prf||2111242Ainitiation factor 4E [Drosophila melanogaster]	6.00E-39	40253
214	AI945459	bs13b06	FBgn0046294	2	a	6	10	passed				23803
215	AI945490	bs13e02	FBgn0045318	2	a	6	11	passed				31758
216	AI945526	bs13h02	FBgn0036221	2	a	6	12	passed		gi|4262594|gb|AAD14719| (AF125955) contains similarity to thioredoxins (Pfam:PF00085,Score=54.3, E=4.9e-15, N=1) [Caenorhabditis elegans]	2.00E-10	28731
217	AI944449	bs01e07	FBgn0036082	2	a	7	1	passed				16754
218	AI944588	bs02c11	FBgn0010412	2	a	7	2	failed		gi|730639|sp|P39018|RS19_DROME 40S RIBOSOMAL PROTEIN S19 >gi|396531|emb|CAA51677| (X73153)ribosomal protein S19 [Drosophila melanogaster]	2.00E-46	11730
219		bs03a03		2	a	7	3	passed	clone bs03a03			17488
220	AI944523	bs03e05	FBgn0050442	2	a	7	4	failed				20245
221	AI944862	bs06c12	FBgn0028419	2	a	7	5	passed		gi|5565928|gb|AAD45272.1| (AF148686) Kruppel homolog [Drosophila melanogaster]	3.00E-54	31148
222	AI944907	bs06h03	FBgn0045773	2	a	7	6	passed				39595
223		bs07e04		2	a	7	7	failed	clone bs07e04			14363
224	AI945022	bs08b02	FBgn0051551	2	a	7	8	passed				16533
225	AI945288	bs11a11	FBgn0038052	2	a	7	9	passed				35013
226	AI945333	bs11f01	FBgn0039737	2	a	7	10	passed		gi|6249316|emb|CAB60036.1| (AJ250267) 4-Hydroxybutyrate CoA-transferase [Clostridiumaminobutyricum]	1.00E-41	34230
227	AI945366	bs12a12	FBgn0045327	2	a	7	11	failed				23943
228	AI945406	bs12e07	FBgn0037454	2	a	7	12	passed				28235
229	AI944447	bs01e05	FBgn0035217	2	a	8	1	passed				33622
230	AI944583	bs02c04	FBgn0035143	2	a	8	2	passed		gi|5824637|emb|CAA86456.2| (Z46343) similar to phosphatase; cDNA EST yk255e7.5 comes from thisgene; cDNA EST yk515h12.3 comes from this gene[Caenorhabditis elegans]	3.00E-16	20188
231	AI944636	bs02h09	FBgn0046222	2	a	8	3	passed				34458
232	AI944520	bs03e02	FBgn0010217	2	a	8	4	passed		gi|584809|sp|Q05825|ATPB_DROME ATP SYNTHASE BETA CHAIN, MITOCHONDRIAL PRECURSOR>gi|542579|pir||JN0760 H+-transporting ATP synthase (EC3.6.1.34) beta chain precursor - fruit fly (Drosophilamelanogaster) >gi|2133670|pir||S64699 H+-transportingATP synthase (EC 3.6.1.34) beta chain - fruit fly(Drosophila melanogaster)	4.00E-44	22400
233	AI944861	bs06c10	FBgn0038486	2	a	8	5	passed		gi|2134868|pir||A55720 carnitine O-acetyltransferase (EC 2.3.1.7) precursor, mitochondrial- human	2.00E-29	46025
234	AI944904	bs06g11	FBgn0029890	2	a	8	6	passed		gi|120604|sp|P10173|FUMH_PIG FUMARATE HYDRATASE, MITOCHONDRIAL (FUMARASE) >gi|68294|pir||UFPGfumarate hydratase (EC 4.2.1.2), mitochondrial - pig	3.00E-40	73481
235		bs07d12		2	a	8	7	passed	clone bs07d12			38013
236	AI945018	bs08a10	FBgn0045770	2	a	8	8	passed				19954
237	AI945284	bs11a07	FBgn0031101	2	a	8	9	passed				43916
238	AI945326	bs11e05	FBgn0033268	2	a	8	10	passed		gi|1894778|emb|CAA70152.1| (Y08954) male-specific protein [Ceratitis capitata]	7.00E-09	57041
239		bs12a10		2	a	8	11	passed	clone bs12a10			58951
240	AI945402	bs12e03	FBgn0026563	2	a	8	12	passed		gi|4389421|gb|AAD19791| (AE001574) unknown [Drosophila melanogaster]	3.00E-51	34987
241	AI944445	bs01e03	FBgn0015075	2	a	9	1	passed		gi|1098902 (U34773) DEAD-box protein [Drosophila melanogaster]	5.00E-56	28006
242	AI944579	bs02b12	FBgn0038915	2	a	9	2	passed		gi|422756|pir||A46054 GTP-binding protein ARD 1 - human	6.00E-16	26723
243	AI944630	bs02h03	FBgn0019828	2	a	9	3	passed		gi|1906025 (U90537) sperm-specific protein component [Drosophila melanogaster]	2.00E-30	27300
244	AI944517	bs03d11	FBgn0046101	2	a	9	4	passed				28841
245	AI944859	bs06c08	FBgn0039003	2	a	9	5	passed				62426
246	AI944900	bs06g07	FBgn0051391	2	a	9	6	passed				57160
247	AI944958	bs07d06	FBgn0002709	2	a	9	7	passed		gi|1017734|gb|AAB61476.1|AAB61476 (U35631) MEI-218 [Drosophila melanogaster]	3.00E-72	39091
248	AI945009	bs08a01	FBgn0026402	2	a	9	8	passed		gi|4545304|gb|AAD22486.1| (AF126488) nuclear inhibitor of phosphatase-1 [Homo sapiens]>gi|4581606|gb|AAD24669.1| (AF064757) nuclear inhibitorof protein phosphatase-1 alpha [Homo sapiens]>gi|4883485|gb|AAD31541.1|AF061958_1 (AF061958) nuclearinhibitor of protein phosphatase-1 alpha [Homo sapiens]	2.00E-22	52265
249	AI945281	bs11a04	FBgn0036415	2	a	9	9	passed		gi|118099|sp|P25007|CYPH_DROME PEPTIDYL-PROLYL CIS-TRANS ISOMERASE (PPIASE) (ROTAMASE)(CYCLOPHILIN) (CYCLOSPORIN A-BINDING PROTEIN)>gi|1360737|pir||B38388 peptidylprolyl isomerase (EC5.2.1.8) (cyclophilin) cyp-1 - fruit fly (Drosophilamelanogaster) >gi|157164 (M62398) CYP-1 [Drosophilamelanogaster]	5.00E-69	50967
250	AI945321	bs11d12	FBgn0022201	2	a	9	10	passed		gi|5689421|dbj|BAA82994.1| (AB028965) KIAA1042 protein [Homo sapiens]	1.00E-15	49477
251		bs12a05		2	a	9	11	passed	clone bs12a05			65898
252	AI945400	bs12e01	FBgn0028513	2	a	9	12	passed		gi|6562533|emb|CAB62540.1| (AJ387747) sialin [Homo sapiens]	1.00E-11	47170
253	AI944441	bs01d11	FBgn0037942	2	a	10	1	passed		gi|6468206|dbj|BAA87040.1| (AB027568) thiamin pyrophosphokinase [Mus musculus]	1.00E-24	14520
254	AI944577	bs02b09	FBgn0027359	2	a	10	2	failed		gi|5070463|gb|AAD39162.1|AF142424_1 (AF142424) small zinc finger protein Tim8 [Drosophila melanogaster]	2.00E-46	15632
255	AI944625	bs02g10	FBgn0010909	2	a	10	3	passed				24187
256	AI944515	bs03d09	FBgn0032136	2	a	10	4	passed				28678
257	BE662017	bs06c06	FBgn0015320	2	a	10	5	passed		gi|1717854|sp|P52485|UBC2_DROME UBIQUITIN-CONJUGATING ENZYME E2-24 KD (UBIQUITIN-PROTEIN LIGASE)(UBIQUITIN CARRIER PROTEIN) >gi|1072368|emb|CAA63351|(X92663) ubiquitin-conjugating enzyme UbcD2 [Drosophilamelanogaster]	2.00E-28	32944
258	BE662020	bs06g03	FBgn0045390	2	a	10	6	passed				38794
259	AI944956	bs07d04	FBgn0038770	2	a	10	7	passed				35282
260	AI945007	bs07h11	FBgn0051818	2	a	10	8	passed				60536
261	AI945277	bs10h12	FBgn0045335	2	a	10	9	passed				53176
262	AI945318	bs11d08	FBgn0038921	2	a	10	10	passed				57984
263		bs12a03		2	a	10	11	passed	clone bs12a03			56281
264	AI945398	bs12d10	FBgn0035988	2	a	10	12	passed				42927
265	AI944437	bs01d07	FBgn0002566	2	a	11	1	passed		gi|3320406 (AF034571) vacuolar assembly protein VPS41 homolog [Drosophilamelanogaster]	8.00E-88	10067
266	AI944571	bs02b02	FBgn0045815	2	a	11	2	passed				9116
267	AI944621	bs02g06	FBgn0033818	2	a	11	3	passed				12744
268	AI944509	bs03d02	FBgn0003031	2	a	11	4	passed				41892
269	AI944853	bs06b12	FBgn0032431	2	a	11	5	passed				36589
270	AI944895	bs06f12	FBgn0039050	2	a	11	6	passed		gi|4501901|ref|NP_000657.1|PACY1| aminoacylase 1 >gi|461466|sp|Q03154|ACY1_HUMAN AMINOACYLASE-1(N-ACYL-L-AMINO-ACID AMIDOHYDROLASE) (ACY-1)>gi|1082202|pir||A47488 aminoacylase (EC 3.5.1.14) -human >gi|178071 (L07548) aminoacylase-1 [Homo sapiens]>gi|285903|dbj|BAA03397| (D14524) aminoacylase-1 [Homosapiens] >gi|303595|dbj|BAA03814| (D16307) 45kDa protein[Homo sapiens]	4.00E-27	30385
271	AI944951	bs07c11	FBgn0051415	2	a	11	7	passed				29257
272	AI945001	bs07h05	FBgn0038683	2	a	11	8	passed				32861
273		bs10h10		2	a	11	9	passed	clone bs10h10			35749
274	AI945314	bs11d04	FBgn0030669	2	a	11	10	passed				56625
275		bs12a01		2	a	11	11	passed	clone bs12a01			58809
276	AI945396	bs12d08	FBgn0050365	2	a	11	12	passed				53817
277		bs01d04		2	a	12	1	passed	clone bs01d04			5732
278	AI944492	bs02a12	FBgn0050093	2	a	12	2	passed		gi|399285|sp|Q02221|COXD_HUMAN CYTOCHROME C OXIDASE POLYPEPTIDE VIA-HEART PRECURSOR (COXVIAH)>gi|180946 (M83308) cytochrome c oxidase subunit VIa[Homo sapiens]	1.00E-17	17537
279	BE662004	bs02f11	FBgn0045426	2	a	12	3	passed				15729
280	AI944506	bs03c11	FBgn0046874	2	a	12	4	failed				13219
281	AI944851	bs06b10	FBgn0039923	2	a	12	5	passed				17893
282	AI944892	bs06f08	FBgn0045391	2	a	12	6	passed				25150
283	AI944944	bs07c04	FBgn0035438	2	a	12	7	passed		gi|1946690 (U94495) glutathione peroxidase [Arabidopsis thaliana]>gi|4582452|gb|AAD24836.1|AC007071_8 (AC007071) putativeglutathione peroxidase [Arabidopsis thaliana]	6.00E-21	20916
284	AI944994	bs07g10	FBgn0046080	2	a	12	8	failed		gi|2133694|pir||A57226 mei-S332 protein - fruit fly (Drosophila melanogaster) >gi|1033077(U36583) Mei-S332 [Drosophila melanogaster]	1.00E-22	10156
285	AI945272	bs10h06	FBgn0041111	2	a	12	9	passed				23901
286	AI945311	bs11d01	FBgn0010226	2	a	12	10	passed		gi|1170110|sp|P46437|GTS_MUSDO GLUTATHIONE S-TRANSFERASE (GST CLASS-SIGMA) >gi|409182 (U02616)glutathione-S-transferase [Musca domestica]	5.00E-33	51814
287	AI945362	bs11h09	FBgn0036441	2	a	12	11	passed				53077
288	AI945391	bs12d03	FBgn0045783	2	a	12	12	passed				58517
289	AI945746	bs16d04	FBgn0033280	3	a	1	1	passed				19907
290	AI945793	bs16h10	FBgn0038558	3	a	1	2	passed				24379
291	AI945838	bs17d11	FBgn0051204	3	a	1	3	passed				32425
292	AI945876	bs17h03	FBgn0030991	3	a	1	4	failed				12110
293	AI946075	bs20e12	FBgn0032464	3	a	1	5	passed				9523
294	AI946119	bs21b04	FBgn0033669	3	a	1	6	failed		gi|5803123|ref|NP_006805.1|PPI31| proteasome inhibitor >gi|1655488|dbj|BAA13603| (D88378) proteasomeinhibitor hPI31 subunit [Homo sapiens]	7.00E-07	16038
295	AI946159	bs21f02	FBgn0045217	3	a	1	7	failed				13871
296	AI946196	bs22a04	FBgn0000392	3	a	1	8	failed		gi|2213915 (AF004917) cup [Drosophila melanogaster]	3.00E-40	12957
297	BE662153	bs25a12	FBgn0027540	3	a	1	9	passed				16593
