^PLATFORM = GPL13
!Platform_title = MSU-1
!Platform_geo_accession = GPL13
!Platform_status = Public on Jul 20 2001
!Platform_submission_date = Jul 20 2001
!Platform_last_update_date = May 26 2005
!Platform_technology = spotted DNA/cDNA
!Platform_distribution = non-commercial
!Platform_organism = Arabidopsis thaliana
!Platform_taxid = 3702
!Platform_description = Tip Configuration: Standard 1-tip
!Platform_description = Columns per Sector: 1
!Platform_description = Rows per Sector: 1
!Platform_description = Column Spacing: 1.1
!Platform_description = Row Spacing: 1.1
!Platform_description = Microarray containing 11,521 Arabidopsis expressed sequence tags, representing an estimated 7800 unique genes.
!Platform_pubmed_id = 11158533
!Platform_contributor = R,,Schaffer
!Platform_contributor = J,,Landgraf
!Platform_contributor = M,,Accerbi
!Platform_contributor = V,,Simon
!Platform_contributor = M,,Larson
!Platform_contributor = E,,Wisman
!Platform_contact_name = ,,Stanford Microarray Database
!Platform_contact_email = array@genome.stanford.edu
!Platform_contact_phone = 650-498-6012
!Platform_contact_department = Stanford University, School of Medicine
!Platform_contact_institute = Stanford Microarray Database (SMD)
!Platform_contact_address = 300 Pasteur Drive
!Platform_contact_city = Stanford
!Platform_contact_state = CA
!Platform_contact_zip/postal_code = 94305
!Platform_contact_country = USA
!Platform_contact_web_link = http://genome-www5.stanford.edu/
!Platform_sample_id = GSM423
!Platform_sample_id = GSM424
!Platform_sample_id = GSM425
!Platform_sample_id = GSM426
!Platform_sample_id = GSM427
!Platform_sample_id = GSM428
!Platform_sample_id = GSM429
!Platform_sample_id = GSM430
!Platform_sample_id = GSM431
!Platform_sample_id = GSM432
!Platform_sample_id = GSM433
!Platform_sample_id = GSM434
!Platform_sample_id = GSM435
!Platform_series_id = GSE4
!Platform_data_row_count = 12800
#ID = 
#NAME = name of spot
#CLONE_ID = clone identifier
#SPOT_ID = Spot identifier
#Description = description of spot
#GB_ACC = GenBank accession LINK_PRE:"http://www.ncbi.nlm.nih.gov/nuccore/?term="
#Gene Info = information about the gene represented by the sequence in the spot/feature
#SECTOR = spot sector grid coordinate
#SECTORROW = spot row grid coordinate
#SECTORCOL = spot column grid coordinate
#SOURCE = source of clone
#PLATE = clone plate identifier
#PROW = clone plate row
#PCOL = clone plate column
#FAILED = 
#IS_VERIFIED = 
#IS_CONTAMINATED = 
!platform_table_begin
ID	NAME	CLONE_ID	SPOT_ID	Description	GB_ACC	Gene Info	SECTOR	SECTORROW	SECTORCOL	SOURCE	PLATE	PROW	PCOL	FAILED	IS_VERIFIED	IS_CONTAMINATED
208	34563	118J10T7			AA657317	TRANS-CINNAMATE 4-MONOOXYGENASE (CINNAMIC ACID 4-HYDROXYLASE) (CA4H) (C4H) (P450C4H) (CYTOCHROME P450 73)	1	1	1	MSU:384(1I16)	1	I	16	0	N	U
209	34564	119B15T7			T43205	glossy1 homolog [Oryza sativa]	1	1	1	MSU:384(1I17)	1	I	17	0	N	U
210	34565	124H21XP			AA395266	berberine bridge enzyme from Arabidopsis thaliana BAC gb|AC004238.  This gene	1	1	1	MSU:384(1I18)	1	I	18	0	N	U
211	34566	108I3T7			T22994		1	1	1	MSU:384(1I19)	1	I	19	0	N	U
212	34567	108P24T7			T41857		1	1	1	MSU:384(1I20)	1	I	20	0	N	U
213	34568	115E19T7			T44277	(Y10821) plastidic ATP/ADP-transporter [Solanum tuberosum]	1	1	1	MSU:384(1I21)	1	I	21	0	N	U
214	34569	120C15T7			T43923	(AC004786) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1I22)	1	I	22	0	N	U
215	34570	120J23XP			AA395308		1	1	1	MSU:384(1I23)	1	I	23	0	N	U
216	34571	125K4XP			AI099817		1	1	1	MSU:384(1I24)	1	I	24	0	N	U
217	34572	127F15T7			T44930		1	1	1	MSU:384(1J1)	1	J	1	0	N	U
218	34573	128B7T7			T45003		1	1	1	MSU:384(1J2)	1	J	2	0	N	U
219	34574	136O13XP			AA394604		1	1	1	MSU:384(1J3)	1	J	3	0	N	U
220	34575	147D16XP			AA404920		1	1	1	MSU:384(1J4)	1	J	4	0	N	U
221	34576	148A24XP			AA404936		1	1	1	MSU:384(1J5)	1	J	5	0	N	U
222	34577	157I18XP			AA394706		1	1	1	MSU:384(1J6)	1	J	6	0	N	U
223	34578	130D22T7			AA721841		1	1	1	MSU:384(1J7)	1	J	7	0	N	U
224	34579	130P4T7			T45123		1	1	1	MSU:384(1J8)	1	J	8	0	N	U
225	34580	139N5XP			AA404787	(AC002409) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1J9)	1	J	9	0	N	U
226	34581	149I6T7			T76696	(Y13694) multicatalytic endopeptidase complex, proteasome precursor, beta subunit [Arabidopsis thaliana]	1	1	1	MSU:384(1J10)	1	J	10	0	N	U
227	34582	151B13XP			AI100060		1	1	1	MSU:384(1J11)	1	J	11	0	N	U
228	34583	158N17T7			R29771		1	1	1	MSU:384(1J12)	1	J	12	0	N	U
229	34584	132I17T7			T45480	(AC007153) Similar to indole-3-acetate beta-glucosyltransferase [Arabidopsis thaliana]	1	1	1	MSU:384(1J13)	1	J	13	0	N	U
230	34585	133E17XP			AA395523	(AL022223) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1J14)	1	J	14	0	N	U
231	34586	142F3T7			AA720083	PUTATIVE CELL WALL PROTEIN PRECURSOR	1	1	1	MSU:384(1J15)	1	J	15	0	N	U
232	34587	152J2T7			T88052	prohibitin [Arabidopsis thaliana]	1	1	1	MSU:384(1J16)	1	J	16	0	N	U
233	34588	153G15XP			AI099518	(AC003673) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1J17)	1	J	17	0	N	U
234	34589	160L5T7			T88640	Similar to ribosomal protein L17 gb|X62724 from Hordeum vulgare.  ESTs gb|Z34728, gb|F19974, gb|T75677 and gb|Z33937 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(1J18)	1	J	18	0	N	U
235	34590	134I23XP			AA395376		1	1	1	MSU:384(1J19)	1	J	19	0	N	U
236	34591	135B2XP			AA394459	(AL022223) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1J20)	1	J	20	0	N	U
237	34592	144L3XP			AA404905	F21M12.25 gene product [Arabidopsis thaliana]	1	1	1	MSU:384(1J21)	1	J	21	0	N	U
238	34593	154P1XP			AA394639		1	1	1	MSU:384(1J22)	1	J	22	0	N	U
239	34594	156B16XP			AA394589	homeotic protein BEL1 - Arabidopsis thaliana	1	1	1	MSU:384(1J23)	1	J	23	0	N	U
240	34595	162F4T7			R30427	(AL049711) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1J24)	1	J	24	0	N	U
241	34596	163A6T7			R30459	ESTs gb|R30459,gb|N38441 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(1K1)	1	K	1	0	N	U
242	34597	163H17XP			AA394735	(AL030978) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1K2)	1	K	2	0	N	U
243	34598	170D17T7			R65024	EST gb|R65024 comes from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(1K3)	1	K	3	0	N	U
244	34599	174D15T7			H36120	(AC005727) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1K4)	1	K	4	0	N	U
245	34600	174J18T7			H36541		1	1	1	MSU:384(1K5)	1	K	5	0	N	U
246	34601	178C3T7			H36350	CER1 protein [Arabidopsis thaliana]	1	1	1	MSU:384(1K6)	1	K	6	0	N	U
247	34602	164J24T7			R30049	(AC000107) F17F8.3 [Arabidopsis thaliana]	1	1	1	MSU:384(1K7)	1	K	7	0	N	U
248	34603	165F24T7			R30101	Contains similarity to neural cell adhesion molecule 2, large isoform precursor gb|M76710 from Xenopus laevis, and beta transducin from S. cerevisiae gb|Q05946.  ESTs gb|N65081 gb|Z30910, gb|Z34190,  gb|Z34611, gb|R30101, gb|H3630...	1	1	1	MSU:384(1K8)	1	K	8	0	N	U
249	34604	171F13T7			R65469		1	1	1	MSU:384(1K9)	1	K	9	0	N	U
250	34605	175A11T7			H36569	histidyl-tRNA synthetase [Arabidopsis thaliana]	1	1	1	MSU:384(1K10)	1	K	10	0	N	U
251	34606	175D14XP			AA651201		1	1	1	MSU:384(1K11)	1	K	11	0	N	U
252	34607	178N14T7			H37240	(D85382) mitochondrial ribosomal protein S11 (nuclear encoded) [Oryza sativa]	1	1	1	MSU:384(1K12)	1	K	12	0	N	U
253	34608	166K23XP			AA651008		1	1	1	MSU:384(1K13)	1	K	13	0	N	U
254	34609	166P10XP			AA651016	(AC003096) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1K14)	1	K	14	0	N	U
255	34610	172F9T7			H36442		1	1	1	MSU:384(1K15)	1	K	15	0	N	U
256	34611	175O12T7			H36200	(AC005896) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1K16)	1	K	16	0	N	U
257	34612	176B7XP			AA651211		1	1	1	MSU:384(1K17)	1	K	17	0	N	U
258	34613	179P19T7			H36853	ESTs gb|H37208,gb|H36853 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(1K18)	1	K	18	0	N	U
259	34614	168E4T7			R65259	(AL035440) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1K19)	1	K	19	0	N	U
260	34615	168N15T7			R65286		1	1	1	MSU:384(1K20)	1	K	20	0	N	U
261	34616	173C3XP			AA651167		1	1	1	MSU:384(1K21)	1	K	21	0	N	U
262	34617	176O15XP			AA651221	(AL022223) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1K22)	1	K	22	0	N	U
263	34618	177G1T7			H36293	(Y14325) mevalonate diphosphate decarboxylase [Arabidopsis thaliana]	1	1	1	MSU:384(1K23)	1	K	23	0	N	U
264	34619	181A5T7			H37416		1	1	1	MSU:384(1K24)	1	K	24	0	N	U
265	34620	181J23T7			H37442		1	1	1	MSU:384(1L1)	1	L	1	0	N	U
266	34621	181O14T7			H37032		1	1	1	MSU:384(1L2)	1	L	2	0	N	U
267	34622	186N11T7			R90410	(AL021633) predicted protein [Arabidopsis thaliana]	1	1	1	MSU:384(1L3)	1	L	3	0	N	U
268	34623	193A15T7			H76323	(AC004793) ESTs gb|T20423, gb|AA712864, gb|H76323 and gb|Z25560 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(1L4)	1	L	4	0	N	U
269	34624	193J16T7			H76017		1	1	1	MSU:384(1L5)	1	L	5	0	N	U
270	34625	198N9T7			AA712801	(Z97342) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(1L6)	1	L	6	0	N	U
271	34626	182K13T7			H37513	(AC005824) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1L7)	1	L	7	0	N	U
272	34627	183G20T7			H37088	membrane associated protein [Arabidopsis thaliana]	1	1	1	MSU:384(1L8)	1	L	8	0	N	U
273	34628	188G14T7			R90058		1	1	1	MSU:384(1L9)	1	L	9	0	N	U
274	34629	195A5T7			AA597303	Unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1L10)	1	L	10	0	N	U
275	34630	195F14T7			AA712485	COP9 PROTEIN (FUSCA PROTEIN FUS7)	1	1	1	MSU:384(1L11)	1	L	11	0	N	U
276	34631	200A9T7			H76638		1	1	1	MSU:384(1L12)	1	L	12	0	N	U
277	34632	184I1T7			H37643	(AL035656) extensin-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(1L13)	1	L	13	0	N	U
278	34633	184O23T7			H37149	(AL049862) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1L14)	1	L	14	0	N	U
279	34634	190N22T7			AA712435		1	1	1	MSU:384(1L15)	1	L	15	0	N	U
280	34635	196E2T7			AA597359		1	1	1	MSU:384(1L16)	1	L	16	0	N	U
281	34636	196P3T7			AA597382		1	1	1	MSU:384(1L17)	1	L	17	0	N	U
282	34637	201F18T7			AA597554		1	1	1	MSU:384(1L18)	1	L	18	0	N	U
283	34638	185M2T7			H37722		1	1	1	MSU:384(1L19)	1	L	19	0	N	U
284	34639	185P17T7			R90384	(AL021890) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1L20)	1	L	20	0	N	U
285	34640	192G1XP			AA605492		1	1	1	MSU:384(1L21)	1	L	21	0	N	U
286	34641	197K6T7			AA597411		1	1	1	MSU:384(1L22)	1	L	22	0	N	U
287	34642	197N4T7			H76224		1	1	1	MSU:384(1L23)	1	L	23	0	N	U
288	34643	202I16T7			AA712858		1	1	1	MSU:384(1L24)	1	L	24	0	N	U
289	34644	203E18T7			H77100		1	1	1	MSU:384(1M1)	1	M	1	0	N	U
290	34645	203J17T7			H76799	(AC006300) putative glucose regulated repressor protein [Arabidopsis thaliana]	1	1	1	MSU:384(1M2)	1	M	2	0	N	U
291	34646	208L12T7			N37271	(AF019147) cysteine proteinase Mir3 [Zea mays]	1	1	1	MSU:384(1M3)	1	M	3	0	N	U
292	34647	218F21T7			N38474	(AL049656) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1M4)	1	M	4	0	N	U
293	34648	218P1T7			N38106	A_IG002N01.14 gene product [Arabidopsis thaliana]	1	1	1	MSU:384(1M5)	1	M	5	0	N	U
294	34649	225A15T7			N65290		1	1	1	MSU:384(1M6)	1	M	6	0	N	U
295	34650	204F15XP			AA605527	Unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1M7)	1	M	7	0	N	U
296	34651	204J16T7			H77169	(AC004005) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1M8)	1	M	8	0	N	U
297	34652	210N8T7			N37814		1	1	1	MSU:384(1M9)	1	M	9	0	N	U
298	34653	220E4T7			N38577		1	1	1	MSU:384(1M10)	1	M	10	0	N	U
299	34654	220K5T7			N38605	(AJ007630) oxygenase [Nicotiana tabacum]	1	1	1	MSU:384(1M11)	1	M	11	0	N	U
300	34655	227L7T7			N65123	(AF001308) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(1M12)	1	M	12	0	N	U
301	34656	205L11XP			AA605571	(AL021635) HSP associated protein like [Arabidopsis thaliana]	1	1	1	MSU:384(1M13)	1	M	13	0	N	U
302	34657	205P8T7			N37157	(AL021636) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1M14)	1	M	14	0	N	U
303	34658	213B4T7			N37888		1	1	1	MSU:384(1M15)	1	M	15	0	N	U
304	34659	221J19T7			AA713003	Strong similarity to PFAM PF|00069 Eukaryotic protein kinase domain. [Arabidopsis thaliana]	1	1	1	MSU:384(1M16)	1	M	16	0	N	U
305	34660	221O3T7			N65204	(Z97337) hydroxyproline-rich glycoprotein homolog [Arabidopsis thaliana]	1	1	1	MSU:384(1M17)	1	M	17	0	N	U
306	34661	230O23T7			N65742	(Z97337) imidazoleglycerol-phosphate dehydratase [Arabidopsis thaliana]	1	1	1	MSU:384(1M18)	1	M	18	0	N	U
307	34662	206P13T7			N37599		1	1	1	MSU:384(1M19)	1	M	19	0	N	U
308	34663	207G8T7			N37640		1	1	1	MSU:384(1M20)	1	M	20	0	N	U
309	34664	215C3T7			AA597716	(AF144708) Tha4 protein [Pisum sativum]	1	1	1	MSU:384(1M21)	1	M	21	0	N	U
310	34665	222O3T7			AA713063	(AL035527) peptide transporter-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(1M22)	1	M	22	0	N	U
311	34666	223H5T7			N64967	(AB001375) similar to soluble NSF attachment protein [Vitis vinifera]	1	1	1	MSU:384(1M23)	1	M	23	0	N	U
312	34667	240J17T7			N65627	Strong similarity to gene T10I14.120	1	1	1	MSU:384(1M24)	1	M	24	0	N	U
313	34668	241E13T7			N97284		1	1	1	MSU:384(1N1)	1	N	1	0	N	U
314	34669	242A6T7			N96950	(AC007260) Highly similar to rice zinc finger protein [Arabidopsis thaliana]	1	1	1	MSU:384(1N2)	1	N	2	0	N	U
315	34670	249O2T7			W43324	DIACYLGLYCEROL KINASE 1 (DIGLYCERIDE KINASE) (DGK 1) (DAG KINASE 1)	1	1	1	MSU:384(1N3)	1	N	3	0	N	U
316	34671	283C11T7			AA650784		1	1	1	MSU:384(1N4)	1	N	4	0	N	U
317	34672	286F9T7			AA395753		1	1	1	MSU:384(1N5)	1	N	5	0	N	U
318	34673	309D6T7			AA394758	(AF104328) cell wall-plasma membrane linker protein homolog [Arabidopsis thaliana]	1	1	1	MSU:384(1N6)	1	N	6	0	N	U
319	34674	244C23T7			AA713168	5,10-methylenetetrahydrofolate dehydrogenase-5,10-methenyltetrahydrofolate cyclohydrolase [Pisum sativum]	1	1	1	MSU:384(1N7)	1	N	7	0	N	U
320	34675	244I19T7			N97083	Similar to F4I1.26 putative beta-glucosidase	1	1	1	MSU:384(1N8)	1	N	8	0	N	U
321	34676	251G5T7			AA598090	putative cell wall protein [Pinus taeda]	1	1	1	MSU:384(1N9)	1	N	9	0	N	U
322	34677	290B4T7			AA395760	(AL080282) berberine bridge enzyme-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(1N10)	1	N	10	0	N	U
323	34678	291F1T7			AA395790		1	1	1	MSU:384(1N11)	1	N	11	0	N	U
324	34679	312H1T7			AA394865		1	1	1	MSU:384(1N12)	1	N	12	0	N	U
325	34680	246D5T7			N97201		1	1	1	MSU:384(1N13)	1	N	13	0	N	U
326	34681	246G16T7			AA597869	NONSPECIFIC LIPID-TRANSFER PROTEIN 3 PRECURSOR (LTP 3)	1	1	1	MSU:384(1N14)	1	N	14	0	N	U
327	34682	272B6T7			AA651539	(AC006954) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1N15)	1	N	15	0	N	U
328	34683	295D4T7			AA395845		1	1	1	MSU:384(1N16)	1	N	16	0	N	U
329	34684	302C1T7			AA395883	NADH dehydrogenase (ubiquinone) (EC 1.6.5.3) chain 4 - common tobacco chloroplast	1	1	1	MSU:384(1N17)	1	N	17	0	N	U
330	34685	315E3T7			AA395560		1	1	1	MSU:384(1N18)	1	N	18	0	N	U
331	34686	247M7T7			AA597927		1	1	1	MSU:384(1N19)	1	N	19	0	N	U
332	34687	248C8T7			AA597944	integrin beta 4 binding protein	1	1	1	MSU:384(1N20)	1	N	20	0	N	U
333	34688	279F4T7			AA650704	similar to Bacillus CotA [Arabidopsis thaliana]	1	1	1	MSU:384(1N21)	1	N	21	0	N	U
334	34689	305A2T7			AA394318	RING-H2 finger protein RHA2a [Arabidopsis thaliana]	1	1	1	MSU:384(1N22)	1	N	22	0	N	U
335	34690	306G7T7			AA394747	Unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1N23)	1	N	23	0	N	U
336	34691	4B2T7P			T04786		1	1	1	MSU:384(1N24)	1	N	24	0	N	U
337	34692	E6A11T7			AA042285	CHLOROPLAST 50S RIBOSOMAL PROTEIN L16 (RIBOSOMAL PROTEIN CS-L24)	1	1	1	MSU:384(1O1)	1	O	1	0	N	U
338	34693	E6E6T7			AA042335	similar to vacuolar ATPases [Arabidopsis thaliana]	1	1	1	MSU:384(1O2)	1	O	2	0	N	U
339	34694	F2A11T7			N96446	Identical to A. thaliana PUR2 (gb|X74766). ESTs gb|ATTS3927,gb|N96446 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(1O3)	1	O	3	0	N	U
340	34695	G4G1T7			N96798	(AL021636) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1O4)	1	O	4	0	N	U
341	34696	G6B6T7			N96861		1	1	1	MSU:384(1O5)	1	O	5	0	N	U
342	34697	H5G1T7			W43797		1	1	1	MSU:384(1O6)	1	O	6	0	N	U
343	CONTROL-BRS		CONTROL-BRS				1	1	1	MSU:384(1O7)	1	O	7	0	N	U
344	34698	E7H12T7			AA042661		1	1	1	MSU:384(1O8)	1	O	8	0	N	U
345	34699	F4C1T7			N95996	(AL078637) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1O9)	1	O	9	0	N	U
346	34700	G8D10T7			N96317	(AC005916) Contains similarity to gb|AF113001 silencing mediator of retinoic acid and thyroid hormone receptor alpha and gb|AF109179 cyclin T1 from Mus musculus.  ESTs gb|N95317, gb|Z29139 and gb|Z30853 come from th...	1	1	1	MSU:384(1O10)	1	O	10	0	N	U
347	34701	G8H1T7			N96362		1	1	1	MSU:384(1O11)	1	O	11	0	N	U
348	34702	H10C1T7			AA042441		1	1	1	MSU:384(1O12)	1	O	12	0	N	U
349	34703	E10A3T7			AA042101	(AC003672) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1O13)	1	O	13	0	N	U
350	34704	E10B7T7			AA042113	belongs to the L5P family of ribosomal proteins [Arabidopsis thaliana]	1	1	1	MSU:384(1O14)	1	O	14	0	N	U
351	34705	F10E6T7			N96594	(AC002535) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(1O15)	1	O	15	0	N	U
352	34706	G10G6T7			N96216	(AL021889) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1O16)	1	O	16	0	N	U
353	34707	G11C1T7			W43395	(AL035356) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(1O17)	1	O	17	0	N	U
354	34708	K3F1TP			AA728656	ATP SYNTHASE DELTA CHAIN, MITOCHONDRIAL PRECURSOR (OLIGOMYCIN SENSITIVITY CONFERRAL PROTEIN) (OSCP)	1	1	1	MSU:384(1O18)	1	O	18	0	N	U
355	34709	E11A1T7			AA041015		1	1	1	MSU:384(1O19)	1	O	19	0	N	U
356	34710	E11G7T7			AA042696	negatively light-regulated protein [Vernicia fordii]	1	1	1	MSU:384(1O20)	1	O	20	0	N	U
357	34711	G2C5T7			N96641	F22O13.27 [Arabidopsis thaliana]	1	1	1	MSU:384(1O21)	1	O	21	0	N	U
358	34712	H2C12T7			W43579	(AC004450) putative clathrin binding protein (epsin) [Arabidopsis thaliana]	1	1	1	MSU:384(1O22)	1	O	22	0	N	U
359	34713	H3A12T7			W43630	(AC004697) putative ABC transporter [Arabidopsis thaliana]	1	1	1	MSU:384(1O23)	1	O	23	0	N	U
360	CONTROL-BRS		CONTROL-BRS				1	1	1	MSU:384(1O24)	1	O	24	0	N	U
361	SC 1593326		SC 1593326				1	1	1	MSU:384(1P1)	1	P	1	0	N	U
362	SC 1420858		SC 1420858				1	1	1	MSU:384(1P2)	1	P	2	0	N	U
363	SC 978938		SC 978938				1	1	1	MSU:384(1P3)	1	P	3	0	N	U
364	SC 1593605		SC 1593605				1	1	1	MSU:384(1P4)	1	P	4	0	N	U
365	SC 1020153		SC 1020153				1	1	1	MSU:384(1P5)	1	P	5	0	N	U
366	SC 1592600		SC 1592600				1	1	1	MSU:384(1P6)	1	P	6	0	N	U
367	SC 1576490		SC 1576490				1	1	1	MSU:384(1P7)	1	P	7	0	N	U
368	EMPTY		EMPTY				1	1	1	MSU:384(1P8)	1	P	8	0	N	U
369	EMPTY		EMPTY				1	1	1	MSU:384(1P9)	1	P	9	0	N	U
370	FAD2 FULL		FAD2 FULL				1	1	1	MSU:384(1P10)	1	P	10	0	N	U
371	EMPTY		EMPTY				1	1	1	MSU:384(1P11)	1	P	11	0	N	U
372	EMPTY		EMPTY				1	1	1	MSU:384(1P12)	1	P	12	0	N	U
373	EMPTY		EMPTY				1	1	1	MSU:384(1P13)	1	P	13	0	N	U
374	EMPTY		EMPTY				1	1	1	MSU:384(1P14)	1	P	14	0	N	U
375	EMPTY		EMPTY				1	1	1	MSU:384(1P15)	1	P	15	0	N	U
376	EMPTY		EMPTY				1	1	1	MSU:384(1P16)	1	P	16	0	N	U
377	EMPTY		EMPTY				1	1	1	MSU:384(1P17)	1	P	17	0	N	U
378	EMPTY		EMPTY				1	1	1	MSU:384(1P18)	1	P	18	0	N	U
379	EMPTY		EMPTY				1	1	1	MSU:384(1P19)	1	P	19	0	N	U
380	EMPTY		EMPTY				1	1	1	MSU:384(1P20)	1	P	20	0	N	U
381	EMPTY		EMPTY				1	1	1	MSU:384(1P21)	1	P	21	0	N	U
382	EMPTY		EMPTY				1	1	1	MSU:384(1P22)	1	P	22	0	N	U
383	EMPTY		EMPTY				1	1	1	MSU:384(1P23)	1	P	23	0	N	U
384	EMPTY		EMPTY				1	1	1	MSU:384(1P24)	1	P	24	0	N	U
385	EMPTY		EMPTY				1	1	1	MSU:384(2A1)	2	A	1	0	N	U
386	EMPTY		EMPTY				1	1	1	MSU:384(2A2)	2	A	2	0	N	U
387	EMPTY		EMPTY				1	1	1	MSU:384(2A3)	2	A	3	0	N	U
388	EMPTY		EMPTY				1	1	1	MSU:384(2A4)	2	A	4	0	N	U
389	EMPTY		EMPTY				1	1	1	MSU:384(2A5)	2	A	5	0	N	U
390	EMPTY		EMPTY				1	1	1	MSU:384(2A6)	2	A	6	0	N	U
391	EMPTY		EMPTY				1	1	1	MSU:384(2A7)	2	A	7	0	N	U
392	EMPTY		EMPTY				1	1	1	MSU:384(2A8)	2	A	8	0	N	U
393	EMPTY		EMPTY				1	1	1	MSU:384(2A9)	2	A	9	0	N	U
394	EMPTY		EMPTY				1	1	1	MSU:384(2A10)	2	A	10	0	N	U
395	EMPTY		EMPTY				1	1	1	MSU:384(2A11)	2	A	11	0	N	U
396	EMPTY		EMPTY				1	1	1	MSU:384(2A12)	2	A	12	0	N	U
397	EMPTY		EMPTY				1	1	1	MSU:384(2A13)	2	A	13	0	N	U
398	EMPTY		EMPTY				1	1	1	MSU:384(2A14)	2	A	14	0	N	U
399	EMPTY		EMPTY				1	1	1	MSU:384(2A15)	2	A	15	0	N	U
400	EMPTY		EMPTY				1	1	1	MSU:384(2A16)	2	A	16	0	N	U
401	34714	3B9T7P			T04784		1	1	1	MSU:384(2A17)	2	A	17	0	N	U
402	34715	5B10T7P			T04803		1	1	1	MSU:384(2A18)	2	A	18	0	N	U
403	34716	44C6T7			T13964		1	1	1	MSU:384(2A19)	2	A	19	0	N	U
404	34717	88A13XP			AI100407		1	1	1	MSU:384(2A20)	2	A	20	0	N	U
405	34718	88P10T7			T20627		1	1	1	MSU:384(2A21)	2	A	21	0	N	U
406	34719	92O4T7			T20801		1	1	1	MSU:384(2A22)	2	A	22	0	N	U
407	34720	31E6T7			T04743	(AF085279) hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(2A23)	2	A	23	0	N	U
408	34721	34A12T7			T04235	(AL050352) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(2A24)	2	A	24	0	N	U
409	34722	62A2XP			AA586067		1	1	1	MSU:384(2B1)	2	B	1	0	N	U
410	34723	89N8XP			AI100464		1	1	1	MSU:384(2B2)	2	B	2	0	N	U
411	34724	90D8XP			AI100470		1	1	1	MSU:384(2B3)	2	B	3	0	N	U
412	34725	94N21T7			T21552	(AF119572) zinc-binding peroxisomal integral membrane protein [Arabidopsis thaliana]	1	1	1	MSU:384(2B4)	2	B	4	0	N	U
413	34726	37A4T7			T41558		1	1	1	MSU:384(2B5)	2	B	5	0	N	U
414	34727	37E12T7			T04317	(Z98531) putative mating protein [Schizosaccharomyces pombe]	1	1	1	MSU:384(2B6)	2	B	6	0	N	U
415	34728	73H1XP			AA586109		1	1	1	MSU:384(2B7)	2	B	7	0	N	U
416	34729	91A11T7			T20941		1	1	1	MSU:384(2B8)	2	B	8	0	N	U
417	34730	91E17XP			AA586248		1	1	1	MSU:384(2B9)	2	B	9	0	N	U
418	34731	97F17XP			AI100628		1	1	1	MSU:384(2B10)	2	B	10	0	N	U
419	34732	39E8XP			AA585988		1	1	1	MSU:384(2B11)	2	B	11	0	N	U
420	34733	40B2T7			T04406		1	1	1	MSU:384(2B12)	2	B	12	0	N	U
421	34734	81D1T7			T20457		1	1	1	MSU:384(2B13)	2	B	13	0	N	U
422	34735	92A20T7			AA067490	NUCLEOSIDE-TRIPHOSPHATASE (NUCLEOSIDE TRIPHOSPHATE PHOSPHOHYDROLASE) (NTPASE)	1	1	1	MSU:384(2B14)	2	B	14	0	N	U
